,path,wikidata_id,label,is_train_val,kfold
40,/content/Instance_level_recognition/app/ml/data/imgs/Q10657975/image_0002.jpg,Q10657975,2,1.0,1.0
41,/content/Instance_level_recognition/app/ml/data/imgs/Q10657975/image_0003.jpg,Q10657975,2,1.0,1.0
42,/content/Instance_level_recognition/app/ml/data/imgs/Q10657975/image_0005.jpg,Q10657975,2,1.0,2.0
43,/content/Instance_level_recognition/app/ml/data/imgs/Q10657975/image_0006.jpg,Q10657975,2,1.0,2.0
44,/content/Instance_level_recognition/app/ml/data/imgs/Q10657975/image_0007.jpg,Q10657975,2,1.0,3.0
45,/content/Instance_level_recognition/app/ml/data/imgs/Q10657975/image_0008.jpg,Q10657975,2,1.0,3.0
46,/content/Instance_level_recognition/app/ml/data/imgs/Q10657975/image_0011.jpg,Q10657975,2,1.0,4.0
47,/content/Instance_level_recognition/app/ml/data/imgs/Q10657975/image_0012.jpg,Q10657975,2,1.0,4.0
48,/content/Instance_level_recognition/app/ml/data/imgs/Q107303989/image_0000.jpg,Q107303989,3,1.0,0.0
49,/content/Instance_level_recognition/app/ml/data/imgs/Q107303989/image_0001.jpg,Q107303989,3,1.0,1.0
50,/content/Instance_level_recognition/app/ml/data/imgs/Q107303989/image_0003.jpg,Q107303989,3,1.0,2.0
51,/content/Instance_level_recognition/app/ml/data/imgs/Q107303989/image_0004.jpg,Q107303989,3,1.0,3.0
52,/content/Instance_level_recognition/app/ml/data/imgs/Q107303989/image_0005.jpg,Q107303989,3,1.0,3.0
53,/content/Instance_level_recognition/app/ml/data/imgs/Q107303989/image_0006.jpg,Q107303989,3,1.0,4.0
54,/content/Instance_level_recognition/app/ml/data/imgs/Q107804694/image_0000.jpg,Q107804694,4,1.0,0.0
55,/content/Instance_level_recognition/app/ml/data/imgs/Q107804694/image_0001.jpg,Q107804694,4,1.0,1.0
56,/content/Instance_level_recognition/app/ml/data/imgs/Q107804694/image_0002.jpg,Q107804694,4,1.0,2.0
57,/content/Instance_level_recognition/app/ml/data/imgs/Q107804694/image_0003.jpg,Q107804694,4,1.0,3.0
58,/content/Instance_level_recognition/app/ml/data/imgs/Q107804694/image_0005.jpg,Q107804694,4,1.0,4.0
59,/content/Instance_level_recognition/app/ml/data/imgs/Q1092646/image_0001.jpg,Q1092646,5,1.0,0.0
60,/content/Instance_level_recognition/app/ml/data/imgs/Q1092646/image_0002.jpg,Q1092646,5,1.0,0.0
61,/content/Instance_level_recognition/app/ml/data/imgs/Q1092646/image_0003.jpg,Q1092646,5,1.0,0.0
62,/content/Instance_level_recognition/app/ml/data/imgs/Q1092646/image_0004.jpg,Q1092646,5,1.0,1.0
63,/content/Instance_level_recognition/app/ml/data/imgs/Q1092646/image_0005.jpg,Q1092646,5,1.0,1.0
64,/content/Instance_level_recognition/app/ml/data/imgs/Q1092646/image_0006.jpg,Q1092646,5,1.0,1.0
65,/content/Instance_level_recognition/app/ml/data/imgs/Q1092646/image_0007.jpg,Q1092646,5,1.0,2.0
66,/content/Instance_level_recognition/app/ml/data/imgs/Q1092646/image_0008.jpg,Q1092646,5,1.0,2.0
67,/content/Instance_level_recognition/app/ml/data/imgs/Q1092646/image_0009.jpg,Q1092646,5,1.0,2.0
68,/content/Instance_level_recognition/app/ml/data/imgs/Q1092646/image_0010.jpg,Q1092646,5,1.0,3.0
69,/content/Instance_level_recognition/app/ml/data/imgs/Q1092646/image_0011.jpg,Q1092646,5,1.0,3.0
70,/content/Instance_level_recognition/app/ml/data/imgs/Q1092646/image_0012.jpg,Q1092646,5,1.0,3.0
71,/content/Instance_level_recognition/app/ml/data/imgs/Q1092646/image_0013.jpg,Q1092646,5,1.0,4.0
72,/content/Instance_level_recognition/app/ml/data/imgs/Q1092646/image_0016.jpg,Q1092646,5,1.0,4.0
73,/content/Instance_level_recognition/app/ml/data/imgs/Q1092646/image_0017.jpg,Q1092646,5,1.0,4.0
74,/content/Instance_level_recognition/app/ml/data/imgs/Q1092646/image_0018.jpg,Q1092646,5,1.0,4.0
75,/content/Instance_level_recognition/app/ml/data/imgs/Q11044643/image_0000.jpg,Q11044643,6,1.0,0.0
76,/content/Instance_level_recognition/app/ml/data/imgs/Q11044643/image_0001.jpg,Q11044643,6,1.0,1.0
77,/content/Instance_level_recognition/app/ml/data/imgs/Q11044643/image_0002.jpg,Q11044643,6,1.0,2.0
78,/content/Instance_level_recognition/app/ml/data/imgs/Q11044643/image_0003.jpg,Q11044643,6,1.0,3.0
79,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0000.jpg,Q1118460,7,1.0,0.0
80,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0001.jpg,Q1118460,7,1.0,0.0
81,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0003.jpg,Q1118460,7,1.0,0.0
82,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0004.jpg,Q1118460,7,1.0,0.0
83,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0005.jpg,Q1118460,7,1.0,0.0
84,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0007.jpg,Q1118460,7,1.0,0.0
85,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0008.jpg,Q1118460,7,1.0,0.0
86,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0010.jpg,Q1118460,7,1.0,0.0
87,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0011.jpg,Q1118460,7,1.0,0.0
88,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0012.jpg,Q1118460,7,1.0,0.0
89,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0013.jpg,Q1118460,7,1.0,0.0
90,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0014.jpg,Q1118460,7,1.0,0.0
91,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0016.jpg,Q1118460,7,1.0,0.0
92,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0017.jpg,Q1118460,7,1.0,0.0
93,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0018.jpg,Q1118460,7,1.0,0.0
94,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0019.jpg,Q1118460,7,1.0,0.0
95,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0021.jpg,Q1118460,7,1.0,0.0
96,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0022.jpg,Q1118460,7,1.0,0.0
97,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0023.jpg,Q1118460,7,1.0,0.0
98,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0024.jpg,Q1118460,7,1.0,0.0
99,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0025.jpg,Q1118460,7,1.0,0.0
100,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0027.jpg,Q1118460,7,1.0,0.0
101,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0030.jpg,Q1118460,7,1.0,0.0
102,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0031.jpg,Q1118460,7,1.0,0.0
103,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0032.jpg,Q1118460,7,1.0,0.0
104,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0033.jpg,Q1118460,7,1.0,0.0
105,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0035.jpg,Q1118460,7,1.0,0.0
106,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0036.jpg,Q1118460,7,1.0,0.0
107,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0038.jpg,Q1118460,7,1.0,0.0
108,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0039.jpg,Q1118460,7,1.0,1.0
109,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0041.jpg,Q1118460,7,1.0,1.0
110,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0042.jpg,Q1118460,7,1.0,1.0
111,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0043.jpg,Q1118460,7,1.0,1.0
112,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0044.jpg,Q1118460,7,1.0,1.0
113,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0045.jpg,Q1118460,7,1.0,1.0
114,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0046.jpg,Q1118460,7,1.0,1.0
115,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0047.jpg,Q1118460,7,1.0,1.0
116,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0048.jpg,Q1118460,7,1.0,1.0
117,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0049.jpg,Q1118460,7,1.0,1.0
118,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0052.jpg,Q1118460,7,1.0,1.0
119,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0053.jpg,Q1118460,7,1.0,1.0
120,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0054.jpg,Q1118460,7,1.0,1.0
121,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0055.jpg,Q1118460,7,1.0,1.0
122,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0056.jpg,Q1118460,7,1.0,1.0
123,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0057.jpg,Q1118460,7,1.0,1.0
124,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0058.jpg,Q1118460,7,1.0,1.0
125,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0059.jpg,Q1118460,7,1.0,1.0
126,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0060.jpg,Q1118460,7,1.0,1.0
127,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0061.jpg,Q1118460,7,1.0,1.0
128,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0063.jpg,Q1118460,7,1.0,1.0
129,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0064.jpg,Q1118460,7,1.0,1.0
130,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0067.jpg,Q1118460,7,1.0,1.0
131,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0068.jpg,Q1118460,7,1.0,1.0
132,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0069.jpg,Q1118460,7,1.0,1.0
133,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0070.jpg,Q1118460,7,1.0,1.0
134,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0072.jpg,Q1118460,7,1.0,1.0
135,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0074.jpg,Q1118460,7,1.0,1.0
136,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0075.jpg,Q1118460,7,1.0,1.0
137,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0076.jpg,Q1118460,7,1.0,2.0
138,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0079.jpg,Q1118460,7,1.0,2.0
139,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0081.jpg,Q1118460,7,1.0,2.0
140,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0082.jpg,Q1118460,7,1.0,2.0
141,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0083.jpg,Q1118460,7,1.0,2.0
142,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0085.jpg,Q1118460,7,1.0,2.0
143,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0086.jpg,Q1118460,7,1.0,2.0
144,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0088.jpg,Q1118460,7,1.0,2.0
145,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0089.jpg,Q1118460,7,1.0,2.0
146,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0090.jpg,Q1118460,7,1.0,2.0
147,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0091.jpg,Q1118460,7,1.0,2.0
148,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0093.jpg,Q1118460,7,1.0,2.0
149,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0095.jpg,Q1118460,7,1.0,2.0
150,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0096.jpg,Q1118460,7,1.0,2.0
151,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0098.jpg,Q1118460,7,1.0,2.0
152,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0099.jpg,Q1118460,7,1.0,2.0
153,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0100.jpg,Q1118460,7,1.0,2.0
154,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0101.jpg,Q1118460,7,1.0,2.0
155,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0102.jpg,Q1118460,7,1.0,2.0
156,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0103.jpg,Q1118460,7,1.0,2.0
157,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0104.jpg,Q1118460,7,1.0,2.0
158,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0105.jpg,Q1118460,7,1.0,2.0
159,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0106.jpg,Q1118460,7,1.0,2.0
160,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0107.jpg,Q1118460,7,1.0,2.0
161,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0108.jpg,Q1118460,7,1.0,2.0
162,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0109.jpg,Q1118460,7,1.0,2.0
163,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0110.jpg,Q1118460,7,1.0,2.0
164,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0112.jpg,Q1118460,7,1.0,2.0
165,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0113.jpg,Q1118460,7,1.0,2.0
166,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0114.jpg,Q1118460,7,1.0,3.0
167,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0115.jpg,Q1118460,7,1.0,3.0
168,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0116.jpg,Q1118460,7,1.0,3.0
169,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0117.jpg,Q1118460,7,1.0,3.0
170,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0118.jpg,Q1118460,7,1.0,3.0
171,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0119.jpg,Q1118460,7,1.0,3.0
172,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0120.jpg,Q1118460,7,1.0,3.0
173,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0121.jpg,Q1118460,7,1.0,3.0
174,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0122.jpg,Q1118460,7,1.0,3.0
175,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0123.jpg,Q1118460,7,1.0,3.0
176,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0124.jpg,Q1118460,7,1.0,3.0
177,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0125.jpg,Q1118460,7,1.0,3.0
178,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0126.jpg,Q1118460,7,1.0,3.0
179,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0127.jpg,Q1118460,7,1.0,3.0
180,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0129.jpg,Q1118460,7,1.0,3.0
181,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0130.jpg,Q1118460,7,1.0,3.0
182,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0131.jpg,Q1118460,7,1.0,3.0
183,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0133.jpg,Q1118460,7,1.0,3.0
184,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0134.jpg,Q1118460,7,1.0,3.0
185,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0135.jpg,Q1118460,7,1.0,3.0
186,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0136.jpg,Q1118460,7,1.0,3.0
187,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0137.jpg,Q1118460,7,1.0,3.0
188,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0138.jpg,Q1118460,7,1.0,3.0
189,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0139.jpg,Q1118460,7,1.0,3.0
190,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0141.jpg,Q1118460,7,1.0,3.0
191,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0142.jpg,Q1118460,7,1.0,3.0
192,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0143.jpg,Q1118460,7,1.0,3.0
193,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0144.jpg,Q1118460,7,1.0,3.0
194,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0145.jpg,Q1118460,7,1.0,3.0
195,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0146.jpg,Q1118460,7,1.0,4.0
196,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0148.jpg,Q1118460,7,1.0,4.0
197,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0149.jpg,Q1118460,7,1.0,4.0
198,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0150.jpg,Q1118460,7,1.0,4.0
199,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0151.jpg,Q1118460,7,1.0,4.0
200,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0152.jpg,Q1118460,7,1.0,4.0
201,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0153.jpg,Q1118460,7,1.0,4.0
202,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0157.jpg,Q1118460,7,1.0,4.0
203,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0158.jpg,Q1118460,7,1.0,4.0
204,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0160.jpg,Q1118460,7,1.0,4.0
205,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0161.jpg,Q1118460,7,1.0,4.0
206,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0162.jpg,Q1118460,7,1.0,4.0
207,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0163.jpg,Q1118460,7,1.0,4.0
208,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0164.jpg,Q1118460,7,1.0,4.0
209,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0165.jpg,Q1118460,7,1.0,4.0
210,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0166.jpg,Q1118460,7,1.0,4.0
211,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0167.jpg,Q1118460,7,1.0,4.0
212,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0168.jpg,Q1118460,7,1.0,4.0
213,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0169.jpg,Q1118460,7,1.0,4.0
214,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0170.jpg,Q1118460,7,1.0,4.0
215,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0171.jpg,Q1118460,7,1.0,4.0
216,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0172.jpg,Q1118460,7,1.0,4.0
217,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0173.jpg,Q1118460,7,1.0,4.0
218,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0175.jpg,Q1118460,7,1.0,4.0
219,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0176.jpg,Q1118460,7,1.0,4.0
220,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0177.jpg,Q1118460,7,1.0,4.0
221,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0178.jpg,Q1118460,7,1.0,4.0
222,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0179.jpg,Q1118460,7,1.0,4.0
223,/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0180.jpg,Q1118460,7,1.0,4.0
224,/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0000.jpg,Q11294205,8,1.0,0.0
225,/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0001.jpg,Q11294205,8,1.0,0.0
226,/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0003.jpg,Q11294205,8,1.0,0.0
227,/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0005.jpg,Q11294205,8,1.0,0.0
228,/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0006.jpg,Q11294205,8,1.0,0.0
229,/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0007.jpg,Q11294205,8,1.0,0.0
230,/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0008.jpg,Q11294205,8,1.0,0.0
231,/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0009.jpg,Q11294205,8,1.0,0.0
232,/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0010.jpg,Q11294205,8,1.0,1.0
233,/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0012.jpg,Q11294205,8,1.0,1.0
234,/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0013.jpg,Q11294205,8,1.0,1.0
235,/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0014.jpg,Q11294205,8,1.0,1.0
236,/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0015.jpg,Q11294205,8,1.0,1.0
237,/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0016.jpg,Q11294205,8,1.0,1.0
238,/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0017.jpg,Q11294205,8,1.0,1.0
239,/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0018.jpg,Q11294205,8,1.0,1.0
240,/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0021.jpg,Q11294205,8,1.0,2.0
241,/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0022.jpg,Q11294205,8,1.0,2.0
242,/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0023.jpg,Q11294205,8,1.0,2.0
243,/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0024.jpg,Q11294205,8,1.0,2.0
244,/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0025.jpg,Q11294205,8,1.0,2.0
