path,wikidata_id,label
/content/Instance_level_recognition/app/ml/data/imgs/Q105955/image_0013.jpg,Q105955,1
/content/Instance_level_recognition/app/ml/data/imgs/Q105955/image_0014.jpg,Q105955,1
/content/Instance_level_recognition/app/ml/data/imgs/Q105955/image_0015.jpg,Q105955,1
/content/Instance_level_recognition/app/ml/data/imgs/Q10657975/image_0000.jpg,Q10657975,2
/content/Instance_level_recognition/app/ml/data/imgs/Q10657975/image_0001.jpg,Q10657975,2
/content/Instance_level_recognition/app/ml/data/imgs/Q10657975/image_0002.jpg,Q10657975,2
/content/Instance_level_recognition/app/ml/data/imgs/Q10657975/image_0003.jpg,Q10657975,2
/content/Instance_level_recognition/app/ml/data/imgs/Q10657975/image_0004.jpg,Q10657975,2
/content/Instance_level_recognition/app/ml/data/imgs/Q10657975/image_0005.jpg,Q10657975,2
/content/Instance_level_recognition/app/ml/data/imgs/Q10657975/image_0006.jpg,Q10657975,2
/content/Instance_level_recognition/app/ml/data/imgs/Q10657975/image_0007.jpg,Q10657975,2
/content/Instance_level_recognition/app/ml/data/imgs/Q10657975/image_0008.jpg,Q10657975,2
/content/Instance_level_recognition/app/ml/data/imgs/Q10657975/image_0009.jpg,Q10657975,2
/content/Instance_level_recognition/app/ml/data/imgs/Q10657975/image_0010.jpg,Q10657975,2
/content/Instance_level_recognition/app/ml/data/imgs/Q10657975/image_0011.jpg,Q10657975,2
/content/Instance_level_recognition/app/ml/data/imgs/Q10657975/image_0012.jpg,Q10657975,2
/content/Instance_level_recognition/app/ml/data/imgs/Q107303989/image_0000.jpg,Q107303989,3
/content/Instance_level_recognition/app/ml/data/imgs/Q107303989/image_0001.jpg,Q107303989,3
/content/Instance_level_recognition/app/ml/data/imgs/Q107303989/image_0002.jpg,Q107303989,3
/content/Instance_level_recognition/app/ml/data/imgs/Q107303989/image_0003.jpg,Q107303989,3
/content/Instance_level_recognition/app/ml/data/imgs/Q107303989/image_0004.jpg,Q107303989,3
/content/Instance_level_recognition/app/ml/data/imgs/Q107303989/image_0005.jpg,Q107303989,3
/content/Instance_level_recognition/app/ml/data/imgs/Q107303989/image_0006.jpg,Q107303989,3
/content/Instance_level_recognition/app/ml/data/imgs/Q107804694/image_0000.jpg,Q107804694,4
/content/Instance_level_recognition/app/ml/data/imgs/Q107804694/image_0001.jpg,Q107804694,4
/content/Instance_level_recognition/app/ml/data/imgs/Q107804694/image_0002.jpg,Q107804694,4
/content/Instance_level_recognition/app/ml/data/imgs/Q107804694/image_0003.jpg,Q107804694,4
/content/Instance_level_recognition/app/ml/data/imgs/Q107804694/image_0004.jpg,Q107804694,4
/content/Instance_level_recognition/app/ml/data/imgs/Q107804694/image_0005.jpg,Q107804694,4
/content/Instance_level_recognition/app/ml/data/imgs/Q1092646/image_0000.jpg,Q1092646,5
/content/Instance_level_recognition/app/ml/data/imgs/Q1092646/image_0001.jpg,Q1092646,5
/content/Instance_level_recognition/app/ml/data/imgs/Q1092646/image_0002.jpg,Q1092646,5
/content/Instance_level_recognition/app/ml/data/imgs/Q1092646/image_0003.jpg,Q1092646,5
/content/Instance_level_recognition/app/ml/data/imgs/Q1092646/image_0004.jpg,Q1092646,5
/content/Instance_level_recognition/app/ml/data/imgs/Q1092646/image_0005.jpg,Q1092646,5
/content/Instance_level_recognition/app/ml/data/imgs/Q1092646/image_0006.jpg,Q1092646,5
/content/Instance_level_recognition/app/ml/data/imgs/Q1092646/image_0007.jpg,Q1092646,5
/content/Instance_level_recognition/app/ml/data/imgs/Q1092646/image_0008.jpg,Q1092646,5
/content/Instance_level_recognition/app/ml/data/imgs/Q1092646/image_0009.jpg,Q1092646,5
/content/Instance_level_recognition/app/ml/data/imgs/Q1092646/image_0010.jpg,Q1092646,5
/content/Instance_level_recognition/app/ml/data/imgs/Q1092646/image_0011.jpg,Q1092646,5
/content/Instance_level_recognition/app/ml/data/imgs/Q1092646/image_0012.jpg,Q1092646,5
/content/Instance_level_recognition/app/ml/data/imgs/Q1092646/image_0013.jpg,Q1092646,5
/content/Instance_level_recognition/app/ml/data/imgs/Q1092646/image_0014.jpg,Q1092646,5
/content/Instance_level_recognition/app/ml/data/imgs/Q1092646/image_0015.jpg,Q1092646,5
/content/Instance_level_recognition/app/ml/data/imgs/Q1092646/image_0016.jpg,Q1092646,5
/content/Instance_level_recognition/app/ml/data/imgs/Q1092646/image_0017.jpg,Q1092646,5
/content/Instance_level_recognition/app/ml/data/imgs/Q1092646/image_0018.jpg,Q1092646,5
/content/Instance_level_recognition/app/ml/data/imgs/Q1092646/image_0019.jpg,Q1092646,5
/content/Instance_level_recognition/app/ml/data/imgs/Q11044643/image_0000.jpg,Q11044643,6
/content/Instance_level_recognition/app/ml/data/imgs/Q11044643/image_0001.jpg,Q11044643,6
/content/Instance_level_recognition/app/ml/data/imgs/Q11044643/image_0002.jpg,Q11044643,6
/content/Instance_level_recognition/app/ml/data/imgs/Q11044643/image_0003.jpg,Q11044643,6
/content/Instance_level_recognition/app/ml/data/imgs/Q11044643/image_0004.jpg,Q11044643,6
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0000.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0001.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0002.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0003.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0004.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0005.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0006.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0007.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0008.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0009.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0010.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0011.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0012.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0013.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0014.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0015.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0016.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0017.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0018.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0019.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0020.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0021.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0022.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0023.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0024.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0025.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0026.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0027.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0028.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0029.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0030.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0031.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0032.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0033.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0034.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0035.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0036.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0037.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0038.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0039.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0040.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0041.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0042.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0043.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0044.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0045.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0046.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0047.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0048.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0049.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0050.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0051.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0052.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0053.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0054.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0055.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0056.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0057.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0058.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0059.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0060.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0061.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0062.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0063.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0064.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0065.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0066.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0067.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0068.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0069.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0070.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0071.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0072.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0073.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0074.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0075.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0076.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0077.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0078.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0079.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0080.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0081.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0082.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0083.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0084.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0085.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0086.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0087.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0088.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0089.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0090.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0091.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0092.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0093.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0094.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0095.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0096.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0097.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0098.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0099.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0100.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0101.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0102.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0103.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0104.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0105.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0106.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0107.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0108.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0109.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0110.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0111.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0112.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0113.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0114.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0115.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0116.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0117.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0118.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0119.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0120.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0121.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0122.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0123.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0124.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0125.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0126.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0127.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0128.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0129.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0130.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0131.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0132.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0133.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0134.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0135.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0136.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0137.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0138.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0139.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0140.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0141.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0142.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0143.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0144.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0145.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0146.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0147.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0148.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0149.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0150.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0151.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0152.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0153.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0154.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0155.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0156.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0157.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0158.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0159.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0160.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0161.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0162.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0163.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0164.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0165.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0166.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0167.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0168.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0169.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0170.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0171.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0172.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0173.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0174.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0175.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0176.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0177.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0178.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0179.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q1118460/image_0180.jpg,Q1118460,7
/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0000.jpg,Q11294205,8
/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0001.jpg,Q11294205,8
/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0002.jpg,Q11294205,8
/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0003.jpg,Q11294205,8
/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0004.jpg,Q11294205,8
/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0005.jpg,Q11294205,8
/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0006.jpg,Q11294205,8
/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0007.jpg,Q11294205,8
/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0008.jpg,Q11294205,8
/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0009.jpg,Q11294205,8
/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0010.jpg,Q11294205,8
/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0011.jpg,Q11294205,8
/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0012.jpg,Q11294205,8
/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0013.jpg,Q11294205,8
/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0014.jpg,Q11294205,8
/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0015.jpg,Q11294205,8
/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0016.jpg,Q11294205,8
/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0017.jpg,Q11294205,8
/content/Instance_level_recognition/app/ml/data/imgs/Q11294205/image_0018.jpg,Q11294205,8
